
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S3),2.47301,2.47392,204011,2.0032,1.22218,0.781023,-0.627898,100000
(S1; S4),2.53942,2.54347,215645,8.9566,7.73935,1.21726,-0.108253,100000
(S1; S5),2.20484,2.20626,162257,4.33758,1.78611,2.55147,-1.43461,100000
(S1; S6),2.36487,2.36573,186558,1.50279,1.39848,0.104314,0.0026797,100000
(S1; S7),2.39813,2.39648,191467,50.9193,49.8952,1.02415,-0.944014,100000
(S1; S8),2.26967,2.26781,171459,42.2926,41.3621,0.930442,-0.46519,100000
(S2; S3),2.33805,2.33931,182414,4.30826,3.5797,0.728552,-0.799507,100000
(S2; S4),2.40087,2.4051,192822,10.7102,10.3972,0.313032,-0.334279,100000
(S2; S5),2.08797,2.08965,145561,6.20571,4.88299,1.32272,-0.884415,100000
(S2; S6),2.23683,2.23801,166961,4.54724,4.09645,0.450786,0.0796425,100000
(S2; S7),2.27046,2.26928,171688,50.4584,48.0943,2.36407,-0.715193,100000
(S2; S8),2.14961,2.14821,153855,43.745,42.3747,1.37033,0.0240527,100000
(S3; S4),2.46758,2.47042,203439,12.505,10.5855,1.91942,0.209322,100000
(S3; S5),1.97645,1.97685,130269,3.6306,1.05623,2.57437,-1.24458,100000
(S3; S6),2.1202,2.12004,149821,0.442279,0.103281,0.338998,-0.0549947,100000
(S3; S7),2.14949,2.14708,153691,30.0678,28.2545,1.81326,-1.00727,100000
(S3; S8),2.03495,2.03239,137711,26.6516,24.7594,1.89226,-0.540608,100000
(S4; S5),2.02868,2.03154,137583,7.89149,2.85168,5.03981,-1.2086,100000
(S4; S6),2.17685,2.17934,158324,7.64419,6.2583,1.38589,-0.226518,100000
(S4; S7),2.20503,2.20524,162137,45.7441,41.6604,4.08368,-0.203918,100000
(S4; S8),2.08735,2.08728,145255,39.509,36.4271,3.0819,-0.259058,100000
(S5; S6),2.49841,2.49893,208160,6.76591,1.23892,5.52699,-0.0282813,100000
(S5; S7),2.33079,2.32883,180809,31.1516,31.0672,0.0844032,0.19436,100000
(S5; S8),2.20334,2.20119,161528,26.007,25.7499,0.25705,-0.0667993,100000
(S6; S7),2.49816,2.49536,207588,44.7603,43.6374,1.12291,0.0580849,100000
(S6; S8),2.36372,2.36077,185797,35.866,34.2145,1.65142,0.0676699,100000
(S7; S8),2.76666,2.76014,253948,2.30094,1.16526,1.13569,0.788159,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.77226,2.77106,255961,8.19332,2.37297,5.82035,-1.24141,100000
(S1; S3),2.49066,2.48939,206571,5.79791,2.45853,3.33938,-0.903505,100000
(S1; S4),2.55899,2.55786,218090,4.29062,2.62533,1.66529,-0.484985,100000
(S1; S5),2.23671,2.23546,166579,3.20634,0.938215,2.26812,-0.491299,100000
(S1; S6),2.38643,2.385,189609,3.27219,1.35494,1.91726,-0.67643,100000
(S1; S7),2.41152,2.41302,194132,82.7065,81.2913,1.41521,-0.99794,100000
(S1; S8),2.28583,2.28693,174368,54.1593,54.0479,0.111361,-0.141289,100000
(S2; S3),2.36358,2.36252,186055,4.34707,1.7316,2.61547,0.100971,100000
(S2; S4),2.42528,2.42436,195920,2.11433,0.501442,1.61289,0.256843,100000
(S2; S5),2.12056,2.11951,149747,3.64211,0.268046,3.37406,0.0824567,100000
(S2; S6),2.26264,2.26142,170471,6.01782,2.02535,3.99247,-0.137897,100000
(S2; S7),2.28633,2.28789,174525,75.2059,74.0598,1.14615,-0.845495,100000
(S2; S8),2.16804,2.16921,156882,51.9072,51.8012,0.106009,0.215948,100000
(S3; S4),2.48809,2.48694,206163,1.57568,1.02237,0.553301,0.571579,100000
(S3; S5),2.01059,2.00944,134598,6.41552,0.805596,5.60993,-0.149587,100000
(S3; S6),2.14336,2.14204,152946,4.62154,0.403339,4.2182,-0.128929,100000
(S3; S7),2.16796,2.16927,156902,74.6385,73.0572,1.58133,-0.290488,100000
(S3; S8),2.05599,2.05694,141068,53.7217,53.5831,0.138657,-0.329452,100000
(S4; S5),2.06299,2.06195,141723,3.0818,0.287025,2.79477,0.0810005,100000
(S4; S6),2.20156,2.20036,161390,5.87734,1.58332,4.29402,-0.540997,100000
(S4; S7),2.22597,2.22744,165428,79.8061,76.2414,3.56473,0.0945642,100000
(S4; S8),2.11168,2.11279,148830,56.2355,54.9721,1.26344,0.576492,100000
(S5; S6),2.52303,2.52138,211913,2.34742,2.22571,0.121713,0.0935699,100000
(S5; S7),2.35041,2.35174,184407,96.9546,89.6999,7.25463,0.604721,100000
(S5; S8),2.2284,2.22934,165708,66.4648,62.2452,4.21963,0.837529,100000
(S6; S7),2.50913,2.51045,210134,123.271,117.2,6.0708,0.420467,100000
(S6; S8),2.37641,2.37731,188432,78.1732,76.2035,1.96968,0.511363,100000
(S7; S8),2.76402,2.76829,255448,3.66166,2.26954,1.39212,0.522284,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76469,2.76345,254557,3.89019,2.77123,1.11896,0.732249,100000
(S1; S3),2.47811,2.47649,204435,2.12133,0.390148,1.73118,-0.327665,100000
(S1; S4),2.54323,2.54271,215516,4.69308,3.07696,1.61613,-0.766805,100000
(S1; S5),2.21845,2.21576,163658,7.24023,4.30115,2.93908,-0.7526,100000
(S1; S6),2.37544,2.37456,187955,7.11076,2.53343,4.57733,0.0919004,100000
(S1; S7),2.39941,2.39997,192006,14.174,10.5111,3.6629,-1.39154,100000
(S1; S8),2.27237,2.27344,172296,11.5614,10.5751,0.986329,0.0369738,100000
(S2; S3),2.34386,2.34299,182988,2.94009,0.35074,2.58935,-0.840114,100000
(S2; S4),2.40633,2.40652,193046,4.5384,0.949774,3.58862,-1.75161,100000
(S2; S5),2.09814,2.09621,146475,10.1249,6.01943,4.10544,-0.955529,100000
(S2; S6),2.24702,2.24682,168278,8.2582,2.07017,6.18802,-0.253709,100000
(S2; S7),2.26894,2.27013,171792,9.69677,3.98215,5.71462,-1.63648,100000
(S2; S8),2.15069,2.15232,154426,6.33062,4.98473,1.34589,-0.572789,100000
(S3; S4),2.47482,2.4745,204108,2.97823,2.30996,0.668271,0.326292,100000
(S3; S5),1.98536,1.98311,131096,9.91849,4.27726,5.64123,0.19581,100000
(S3; S6),2.13082,2.13019,151262,10.7686,2.25802,8.5106,1.09784,100000
(S3; S7),2.14904,2.14972,154053,12.8436,5.55743,7.28618,-1.412,100000
(S3; S8),2.03558,2.03671,138283,8.58685,6.66402,1.92283,-0.684542,100000
(S4; S5),2.03993,2.03853,138528,10.5326,6.3781,4.15454,-0.601305,100000
(S4; S6),2.18826,2.18859,159668,7.37196,0.780422,6.59153,0.453291,100000
(S4; S7),2.20673,2.20839,162571,9.89055,3.25917,6.63138,-1.30745,100000
(S4; S8),2.09109,2.09317,146049,4.88129,3.01457,1.86671,0.0437083,100000
(S5; S6),2.51454,2.5124,210412,10.4109,7.47846,2.93245,-0.131571,100000
(S5; S7),2.34249,2.3419,182829,20.9518,20.779,0.172793,-0.0194734,100000
(S5; S8),2.2184,2.21837,164055,21.0139,19.6289,1.38493,0.145467,100000
(S6; S7),2.50828,2.50977,209971,14.1945,9.86388,4.33063,-1.52201,100000
(S6; S8),2.37251,2.37448,187947,10.3249,7.53601,2.78894,-0.30303,100000
(S7; S8),2.75733,2.76126,254153,5.32324,2.51751,2.80573,1.28584,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.7615,2.76496,254836,6.98003,6.56821,0.411819,-0.487205,100000
(S1; S3),2.47708,2.48032,205068,5.38283,4.54645,0.836379,0.574736,100000
(S1; S4),2.54505,2.54875,216541,8.27985,3.27863,5.00121,2.01016,100000
(S1; S5),2.22501,2.22725,165360,12.3581,8.80124,3.55688,-1.73946,100000
(S1; S6),2.384,2.38728,189973,8.06368,3.82365,4.24003,-2.03964,100000
(S1; S7),2.41233,2.41069,193785,143.857,141.154,2.70371,-1.10992,100000
(S1; S8),2.28934,2.28747,174490,127.794,125.9,1.89371,-0.963143,100000
(S2; S3),2.34369,2.34589,183443,4.52491,4.08355,0.441355,0.34535,100000
(S2; S4),2.40985,2.41248,194006,6.84424,4.65516,2.18908,1.45613,100000
(S2; S5),2.10699,2.10834,148175,13.1263,5.85597,7.27036,-2.52453,100000
(S2; S6),2.25699,2.25927,170148,11.9101,3.7435,8.16659,-2.72284,100000
(S2; S7),2.28456,2.28216,173666,105.47,98.6169,6.85298,-2.16708,100000
(S2; S8),2.16608,2.16352,156085,96.2693,91.6757,4.59358,-1.91216,100000
(S3; S4),2.47578,2.4786,204784,5.39176,1.47842,3.91334,1.69541,100000
(S3; S5),1.99466,1.99603,132811,6.28822,1.48069,4.80753,-2.02993,100000
(S3; S6),2.14007,2.14234,152991,7.9662,1.05916,6.90704,-2.41597,100000
(S3; S7),2.16446,2.16236,155910,69.7463,68.3422,1.40411,-0.924802,100000
(S3; S8),2.05189,2.04962,140087,67.4713,66.7315,0.739779,-0.795923,100000
(S4; S5),2.05019,2.05191,140353,11.839,4.45472,7.38429,-2.49708,100000
(S4; S6),2.19633,2.19898,161190,12.4555,3.23387,9.22163,-2.95494,100000
(S4; S7),2.22353,2.22167,164582,90.4249,84.5426,5.88226,-2.36585,100000
(S4; S8),2.10937,2.10731,148083,84.6221,80.7038,3.91829,-1.89245,100000
(S5; S6),2.51349,2.51543,210915,5.78192,3.94796,1.83396,-0.859186,100000
(S5; S7),2.34752,2.34452,183265,68.412,65.773,2.63907,0.39148,100000
(S5; S8),2.227,2.22387,164900,65.8108,62.9472,2.86367,0.627281,100000
(S6; S7),2.51597,2.51365,210670,133.416,132.248,1.1682,1.05239,100000
(S6; S8),2.38695,2.38444,189578,115.862,115.339,0.523179,0.703736,100000
(S7; S8),2.77804,2.76925,255626,3.16829,1.01617,2.15212,-0.0511719,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.75371,2.7577,253499,5.73853,4.23032,1.50821,0.373325,100000
(S1; S3),2.46053,2.46358,202310,4.38142,1.29681,3.08461,1.51301,100000
(S1; S4),2.54036,2.54367,215678,8.05685,5.31688,2.73997,1.45895,100000
(S1; S5),2.20849,2.21124,162992,4.66078,4.36637,0.294413,0.0410538,100000
(S1; S6),2.36807,2.3715,187475,9.29436,6.50652,2.78784,1.58183,100000
(S1; S7),2.39998,2.39741,191616,61.362,58.348,3.01397,1.33107,100000
(S1; S8),2.2668,2.26385,170861,54.6515,51.3902,3.26124,1.50407,100000
(S2; S3),2.32902,2.33195,181270,5.84982,4.18985,1.65997,1.08419,100000
(S2; S4),2.40212,2.40528,192851,7.12284,5.51616,1.60668,0.293524,100000
(S2; S5),2.0879,2.09053,145681,1.92545,1.31936,0.606093,-0.610827,100000
(S2; S6),2.24009,2.24337,167764,3.93495,3.86719,0.0677583,0.101052,100000
(S2; S7),2.27117,2.26877,171607,49.453,48.469,0.983975,0.346078,100000
(S2; S8),2.14431,2.14156,152904,45.946,44.3342,1.6118,0.712608,100000
(S3; S4),2.46849,2.47123,203568,3.76257,2.61347,1.1491,0.354888,100000
(S3; S5),1.97996,1.98204,130956,5.80896,4.65049,1.15847,-0.868734,100000
(S3; S6),2.12534,2.12801,150953,5.94131,4.7734,1.16791,0.335619,100000
(S3; S7),2.15297,2.15024,154142,46.181,42.4322,3.7488,-0.0202775,100000
(S3; S8),2.03616,2.0331,137806,44.6048,39.643,4.96181,0.956159,100000
(S4; S5),2.04167,2.04395,139261,4.74074,3.10394,1.6368,-0.670499,100000
(S4; S6),2.19227,2.19516,160627,1.64241,1.39902,0.243384,0.209504,100000
(S4; S7),2.22152,2.21884,164138,59.8715,57.7301,2.14139,0.265813,100000
(S4; S8),2.09983,2.09682,146583,55.6083,51.8547,3.75358,0.874729,100000
(S5; S6),2.50568,2.50888,209820,4.32698,2.59479,1.73219,0.511304,100000
(S5; S7),2.3381,2.33517,181800,60.7457,57.4106,3.33509,1.52678,100000
(S5; S8),2.21094,2.20766,162487,54.3087,50.5117,3.79696,1.56603,100000
(S6; S7),2.51099,2.50835,209773,102.348,100.788,1.56027,0.706431,100000
(S6; S8),2.37403,2.371,187429,84.7364,81.8305,2.90583,0.675997,100000
(S7; S8),2.76701,2.75642,253262,2.43362,1.0275,1.40612,0.356582,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76754,2.76972,255713,2.75598,1.26711,1.48887,0.610446,100000
(S1; S3),2.4852,2.48657,206104,4.6508,3.65593,0.994871,0.499713,100000
(S1; S4),2.55739,2.55876,218245,5.17375,2.57767,2.59608,0.466321,100000
(S1; S5),2.232,2.23364,166312,3.42448,2.77019,0.654286,0.689819,100000
(S1; S6),2.38329,2.38487,189590,5.87316,2.40532,3.46785,0.794298,100000
(S1; S7),2.41526,2.41408,194302,83.5122,82.5993,0.912896,0.898546,100000
(S1; S8),2.29202,2.29075,174960,75.3287,73.2668,2.0619,0.8069,100000
(S2; S3),2.35814,2.35959,185592,6.17555,5.68873,0.486821,-0.119146,100000
(S2; S4),2.42645,2.42792,196496,4.83192,4.12221,0.709706,0.434571,100000
(S2; S5),2.11987,2.12156,150039,2.69561,1.65042,1.04519,0.629029,100000
(S2; S6),2.2619,2.26355,170791,5.30116,1.55316,3.748,0.770776,100000
(S2; S7),2.2941,2.29313,175326,77.8714,77.3333,0.538178,0.5714,100000
(S2; S8),2.17681,2.17575,157842,73.7191,70.6831,3.03603,0.482931,100000
(S3; S4),2.49137,2.49225,207045,2.67474,1.38518,1.28956,-0.270565,100000
(S3; S5),2.00484,2.00595,134136,9.5455,6.51412,3.03138,1.58863,100000
(S3; S6),2.14261,2.14365,153179,8.41952,5.85773,2.56178,1.15474,100000
(S3; S7),2.16891,2.16748,156626,43.5771,42.3595,1.2176,1.00737,100000
(S3; S8),2.05808,2.05658,141012,42.9082,41.3106,1.59767,0.837223,100000
(S4; S5),2.0643,2.06541,142203,6.86167,4.23416,2.62751,1.18415,100000
(S4; S6),2.20349,2.20453,162004,9.82203,3.00527,6.81677,0.386938,100000
(S4; S7),2.23061,2.22911,165660,49.4701,46.7051,2.76499,1.1479,100000
(S4; S8),2.11638,2.11481,149111,47.3899,44.25,3.13988,1.30786,100000
(S5; S6),2.51772,2.51937,211575,4.61841,0.898286,3.72012,-1.6323,100000
(S5; S7),2.35161,2.35045,184194,79.3145,77.6621,1.65231,0.0262358,100000
(S5; S8),2.23346,2.23221,166132,72.1852,70.2444,1.94083,-0.0785543,100000
(S6; S7),2.51085,2.50949,209965,99.7952,95.746,4.04923,0.480731,100000
(S6; S8),2.3833,2.38185,189153,80.941,80.6208,0.320174,-0.0691138,100000
(S7; S8),2.77497,2.76997,255758,2.12369,1.03286,1.09083,-0.196116,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.75941,2.76019,253958,10.5717,9.34889,1.2228,1.02693,100000
(S1; S3),2.47396,2.47372,203979,4.43848,0.911561,3.52691,-1.32413,100000
(S1; S4),2.55111,2.55115,216950,14.2418,1.98345,12.2584,-0.530345,100000
(S1; S5),2.23351,2.23377,166327,7.74085,4.15671,3.58413,0.476342,100000
(S1; S6),2.37894,2.37882,188626,2.03039,0.831503,1.19889,0.376033,100000
(S1; S7),2.40924,2.40845,193425,142.807,137.61,5.19799,1.29332,100000
(S1; S8),2.28276,2.28215,173663,99.4416,95.2834,4.15827,1.08042,100000
(S2; S3),2.33848,2.33921,182401,8.43971,4.28393,4.15578,-1.62962,100000
(S2; S4),2.40997,2.41099,193770,16.1859,5.2274,10.9585,-0.911347,100000
(S2; S5),2.10868,2.10978,148376,6.68058,3.93872,2.74186,-0.469167,100000
(S2; S6),2.2492,2.25001,168754,3.73226,2.26137,1.47089,-0.923806,100000
(S2; S7),2.27779,2.27797,173049,135.857,132.794,3.06278,0.864881,100000
(S2; S8),2.15865,2.15895,155434,100.955,97.7791,3.17549,0.825802,100000
(S3; S4),2.48085,2.48097,205180,6.6277,4.15119,2.47652,0.949785,100000
(S3; S5),1.99718,1.99748,133002,2.53408,1.41374,1.12034,0.459339,100000
(S3; S6),2.12837,2.12831,150993,2.81189,0.279229,2.53267,1.0557,100000
(S3; S7),2.15345,2.15285,154553,88.9547,82.8928,6.06184,2.27446,100000
(S3; S8),2.03997,2.03953,138705,68.2348,60.9616,7.27316,2.54489,100000
(S4; S5),2.06021,2.06076,141566,6.71995,6.57098,0.148962,0.216911,100000
(S4; S6),2.19434,2.19454,160539,4.99127,3.01727,1.974,0.535855,100000
(S4; S7),2.22009,2.2197,164305,112.997,111.884,1.11227,0.760581,100000
(S4; S8),2.10433,2.10409,147627,84.0718,82.5301,1.54177,0.86436,100000
(S5; S6),2.52845,2.5289,213180,4.71836,2.73736,1.981,1.0541,100000
(S5; S7),2.35044,2.35022,184170,106.813,98.7438,8.06943,2.69377,100000
(S5; S8),2.22976,2.22967,165756,80.5896,69.1199,11.4698,2.80343,100000
(S6; S7),2.50463,2.50397,209062,162.826,156.323,6.50315,2.55115,100000
(S6; S8),2.37553,2.37505,188082,110.18,103.781,6.3982,2.15354,100000
(S7; S8),2.76911,2.76758,255317,3.02447,2.26133,0.763141,-0.0917085,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76239,2.76671,255158,5.46579,1.30223,4.16356,1.74827,100000
(S1; S3),2.47951,2.4831,205528,2.44004,2.34483,0.0952077,0.207929,100000
(S1; S4),2.54988,2.55416,217461,8.06224,3.64275,4.41949,-1.04337,100000
(S1; S5),2.23049,2.23306,166222,6.13856,5.60572,0.532844,-0.639168,100000
(S1; S6),2.38579,2.38913,190267,4.99566,0.865305,4.13036,-1.33019,100000
(S1; S7),2.41505,2.41196,193998,119.953,114.491,5.46224,-2.09008,100000
(S1; S8),2.28406,2.28178,173622,76.5914,74.5675,2.02393,-1.22247,100000
(S2; S3),2.34989,2.35315,184580,3.56875,2.17724,1.39151,-0.595435,100000
(S2; S4),2.41558,2.41951,195137,5.25976,1.09981,4.15994,-1.70367,100000
(S2; S5),2.11095,2.11327,148866,4.70576,3.09336,1.6124,-0.407516,100000
(S2; S6),2.2589,2.26193,170546,3.22449,0.246059,2.97843,-1.09219,100000
(S2; S7),2.28827,2.28523,174146,93.4244,87.0026,6.42174,-2.47292,100000
(S2; S8),2.16594,2.16367,156111,62.8299,58.4949,4.33495,-1.5324,100000
(S3; S4),2.48141,2.48512,205865,5.90412,5.07265,0.831462,-0.231567,100000
(S3; S5),2.00008,2.00203,133609,8.20001,6.54069,1.65932,-0.441104,100000
(S3; S6),2.14077,2.14339,153140,3.01808,1.52789,1.49018,-1.08543,100000
(S3; S7),2.1661,2.16296,156008,79.0698,77.1017,1.96809,-1.39845,100000
(S3; S8),2.05104,2.04864,139949,53.9895,52.8309,1.15857,-1.00295,100000
(S4; S5),2.05733,2.05983,141434,3.9148,3.25863,0.65617,0.39404,100000
(S4; S6),2.19829,2.2015,161558,3.66358,1.44977,2.21381,-0.230834,100000
(S4; S7),2.22624,2.22353,164867,83.2445,79.8967,3.34774,-0.905195,100000
(S4; S8),2.10609,2.10412,147629,55.5762,54.8132,0.762987,-0.23116,100000
(S5; S6),2.5097,2.51203,210346,8.54882,4.44483,4.10399,-1.13192,100000
(S5; S7),2.34746,2.34347,183127,68.9429,66.3439,2.59902,-1.55627,100000
(S5; S8),2.22061,2.21746,163962,45.0074,43.0852,1.92218,-1.24566,100000
(S6; S7),2.51133,2.50758,209672,113.922,113.444,0.477772,-0.156334,100000
(S6; S8),2.37911,2.37624,188284,72.2166,69.7463,2.47022,-0.601639,100000
(S7; S8),2.78141,2.7704,255839,7.09972,4.28984,2.80988,0.410601,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.75824,2.75922,253780,7.44431,5.02416,2.42015,-0.400301,100000
(S1; S3),2.49158,2.49212,207027,9.56406,5.35742,4.20664,-2.02721,100000
(S1; S4),2.55473,2.55589,217755,7.21824,4.6379,2.58034,-1.57895,100000
(S1; S5),2.22297,2.22381,164850,7.01533,1.99109,5.02425,-2.15107,100000
(S1; S6),2.37572,2.37727,188388,11.1733,8.00918,3.16408,-1.15778,100000
(S1; S7),2.41834,2.4174,194838,104.581,101.364,3.21693,0.356534,100000
(S1; S8),2.28964,2.28882,174656,72.0617,71.8527,0.209039,-0.1036,100000
(S2; S3),2.35589,2.35624,185065,3.48876,2.28092,1.20785,-0.795995,100000
(S2; S4),2.41659,2.41749,194812,5.64265,5.14605,0.496609,-0.285493,100000
(S2; S5),2.10467,2.10531,147749,2.78847,0.1341,2.65437,-1.60609,100000
(S2; S6),2.24894,2.25023,168793,5.87372,4.41913,1.45458,0.19485,100000
(S2; S7),2.28733,2.2863,174277,69.6547,62.0095,7.6452,1.32195,100000
(S2; S8),2.16506,2.16415,156145,48.0952,45.3266,2.76864,0.511155,100000
(S3; S4),2.49427,2.49487,207482,3.88418,2.69395,1.19024,0.80797,100000
(S3; S5),2.00381,2.00415,133894,3.47361,0.899153,2.57446,-0.561631,100000
(S3; S6),2.13944,2.14038,152715,3.12354,2.47898,0.644552,0.679304,100000
(S3; S7),2.17878,2.17746,158070,52.2384,48.6848,3.55358,1.77936,100000
(S3; S8),2.06279,2.0616,141693,36.1663,35.0245,1.14185,0.805969,100000
(S4; S5),2.05457,2.05538,140825,4.10899,2.49802,1.61097,-1.00725,100000
(S4; S6),2.19531,2.19679,160869,3.67886,2.68249,0.996371,0.20407,100000
(S4; S7),2.23384,2.23301,166250,74.7351,71.2947,3.44043,1.60509,100000
(S4; S8),2.11543,2.11472,149096,52.5509,51.595,0.955921,0.96859,100000
(S5; S6),2.51091,2.51241,210411,5.50271,4.74312,0.759592,0.428561,100000
(S5; S7),2.35095,2.3499,184099,66.1027,64.205,1.89777,1.04263,100000
(S5; S8),2.22326,2.22235,164653,48.4282,45.4403,2.9879,1.69534,100000
(S6; S7),2.51038,2.50998,210037,88.016,87.2708,0.745201,0.442994,100000
(S6; S8),2.37587,2.37557,188140,56.9584,55.7117,1.24666,0.45176,100000
(S7; S8),2.77426,2.77094,255938,6.03541,3.01891,3.0165,-0.466435,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76428,2.76443,254738,8.02342,6.41695,1.60647,1.04722,100000
(S1; S3),2.48519,2.48572,205964,9.06189,1.053,8.00888,1.69851,100000
(S1; S4),2.54932,2.55032,216808,6.10196,0.950796,5.15116,-0.307733,100000
(S1; S5),2.23309,2.2345,166441,6.42249,4.14155,2.28093,-1.42288,100000
(S1; S6),2.38918,2.39022,190443,3.0384,2.24927,0.789128,-0.687414,100000
(S1; S7),2.41888,2.41765,194886,89.556,88.4143,1.14164,-0.918293,100000
(S1; S8),2.29045,2.28961,174791,70.2025,69.0934,1.10905,-0.962427,100000
(S2; S3),2.35562,2.3556,184964,7.70588,2.99939,4.70649,0.0157287,100000
(S2; S4),2.4149,2.41531,194462,13.0632,5.02424,8.039,-1.44726,100000
(S2; S5),2.11609,2.11697,149397,17.3594,8.95213,8.40725,-2.76368,100000
(S2; S6),2.26205,2.26254,170643,9.22709,7.20078,2.02631,-1.33127,100000
(S2; S7),2.28905,2.28741,174448,57.5473,55.8035,1.74377,-1.29,100000
(S2; S8),2.16865,2.16739,156624,48.761,46.5008,2.26028,-1.41092,100000
(S3; S4),2.483,2.48384,205650,6.02352,3.3636,2.65992,-1.32695,100000
(S3; S5),2.00091,2.00205,133616,11.0398,5.02205,6.01774,-1.37238,100000
(S3; S6),2.13996,2.14076,152768,5.52725,1.44587,4.08138,-0.875624,100000
(S3; S7),2.16845,2.16722,156603,64.2833,57.0509,7.23241,-0.802361,100000
(S3; S8),2.05201,2.05113,140278,53.6521,47.3188,6.33332,-0.633066,100000
(S4; S5),2.05374,2.05526,140810,4.32761,1.63457,2.69304,-1.31301,100000
(S4; S6),2.19799,2.19917,161219,4.04521,1.75586,2.28934,-0.258451,100000
(S4; S7),2.2296,2.22876,165640,78.9482,74.898,4.05024,-0.161567,100000
(S4; S8),2.11014,2.10964,148410,63.3197,61.6548,1.66495,-0.466399,100000
(S5; S6),2.51641,2.51843,211421,5.81091,4.43206,1.37885,0.807979,100000
(S5; S7),2.34711,2.34683,183662,100.085,99.3935,0.691123,0.58435,100000
(S5; S8),2.22323,2.22326,164829,78.8185,78.3949,0.423602,0.595778,100000
(S6; S7),2.51218,2.51134,210297,117.799,116.637,1.16204,-0.211848,100000
(S6; S8),2.38075,2.38027,188915,87.1972,86.6528,0.544377,-0.109613,100000
(S7; S8),2.77233,2.76891,255564,4.24621,2.24921,1.99699,-0.779314,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76477,2.76672,255161,17.131,9.48032,7.65067,2.19087,100000
(S1; S3),2.47612,2.47773,204641,6.72916,3.51798,3.21118,0.171748,100000
(S1; S4),2.54176,2.54383,215706,13.566,6.00617,7.55987,-1.0685,100000
(S1; S5),2.21758,2.2203,164326,2.76788,0.859347,1.90853,-1.25226,100000
(S1; S6),2.3759,2.37854,188583,0.985165,0.419975,0.565191,-0.54802,100000
